Processo,Ano,Tipo,Situação,Ementa,Protocolo,Data
5992,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Humanismo, localizada no bairro Floradas de São José. ",7737,10/05/2021
5991,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore localizada na Rua Libra, defronte ao número 45, no bairro Jardim Satélite. ",7736,10/05/2021
5990,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Jossei Toda, localizada no bairro Floradas de São José. ",7735,10/05/2021
5989,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda das árvores localizadas na Praça Rubens Castilho, no bairro Jardim Estoril. ",7734,10/05/2021
5988,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Desbravador, localizada no bairro Floradas de São José.",7733,10/05/2021
5987,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de grama na Praça Vereador Aloísio Petiti, localizada no bairro Bosque dos Eucaliptos. ",7732,10/05/2021
5986,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de recomposição de calçada localizada na Avenida Cidade Jardim, defronte ao número 2.301, no bairro Jardim Satélite. ",7731,10/05/2021
5985,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Pireu, localizada no bairro Jardim Satélite. ",7730,10/05/2021
5984,2021,Projeto de Lei,Tramitando,"Autoriza o Poder Executivo a liberar os veículos destinados ao transporte escolar para outras finalidades, durante o período de emergência decretado para o enfrentamento da Covid-19, inclusive durante os finais de semana, feriados e férias escolares, no âmbito do munícipio e dá outras providências.",7729,10/05/2021
5983,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal  a realização do serviço de limpeza de boca de lobo na Rua Ipiau, defronte ao número 251, localizada no bairro Jardim Satélite. ",7728,10/05/2021
5982,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Cândido Bertolini, localizada no bairro Jardim Satélite. ",7727,10/05/2021
5981,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Deolinda, localizada no bairro Jardim Satélite. ",7726,10/05/2021
5980,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de grama na Praça José Carlos Bastos, localizada no bairro Bosque dos Eucaliptos. ",7725,10/05/2021
5979,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Vereador Aloísio Petiti, localizada no bairro Bosque dos Eucaliptos. ",7724,10/05/2021
5978,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Oswaldo Martins Toledo, localizada no bairro Jardim Del Rey. ",7723,10/05/2021
5977,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a poda dos galhos da árvore localizada na Rua Renato Carneiro Guimarães, em frente ao número 8, no bairro Jardim Oriente. ",7722,10/05/2021
5976,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal providências para serviços de manutenção no holofote situado na Praça Justiça e Paz, no bairro Jardim Oriente. ",7721,10/05/2021
5975,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal providências para serviços de manutenção e pintura dos brinquedos localizados no parquinho situado no final da Rua Shigemasa Ota, no bairro Residencial Sol Nascente.",7720,10/05/2021
5974,2021,Ata Sessão Ordinária,Arquivado,Ata Legal e Anais da 30ª Sessão Ordinária realizada em 6 de maio de 2021.,7719,10/05/2021
5973,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização de estudo técnico para corte de raiz da árvore situada na Rua Tamotsu Kikko, em frente ao número 35, no bairro Jardim Oriente.",7718,10/05/2021
5972,2021,Ata Sessão Ordinária,Arquivado,Ata Legal e Anais da 29ª Sessão Ordinária realizada em 4 de maio de 2021.,7717,10/05/2021
5971,2021,Requerimento,Tramitando,Parabeniza a Nova Diretoria do Conseg Leste pela reunião que ocorreu no dia 10 de maio às 19h30 nos canais do Facebook e Youtube da Conseg.
,7716,10/05/2021
5970,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a implantação de semáforo na travessa de pedestre localizada na Avenida José Marcondes Pereira, Bairro Vila São Paulo. ",7715,10/05/2021
5969,2021,Indicação,Tramitando,Solicita à Prefeitura a melhoria na sinalização de trilhas para ciclistas ou a realização de parcerias que viabilizem a sinalização.,7714,10/05/2021
5968,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore localizada na Rua Altair, defronte ao número 118, no bairro Jardim Satélite. ",7713,10/05/2021
5967,2021,Requerimento,Tramitando,"Solicita ao 46º BPM o policiamento nas Avenidas Andrômeda, Anchieta, João Marson e Sen. Teotônio Vilela devido aos flanelinhas que estão coagindo a população.",7712,10/05/2021
5966,2021,Requerimento,Tramitando,"Solicita ao 1º BPM o policiamento na Praça da Igreja de São Judas, no Jardim Paulista, principalmente no período da noite devido à perturbação do sossego.",7711,10/05/2021
5965,2021,Indicação,Tramitando,"Solicita à Prefeitura a fiscalização na Praça da Igreja de São Judas, no bairro Jardim Paulista, devido à aglomeração de pessoas.",7710,10/05/2021
5964,2021,Indicação,Tramitando,"Solicita à Prefeitura a readequação dos critérios de fiscalização dos veículos do transporte público coletivo, bem como a sua manutenção.",7709,10/05/2021
5963,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, serviços de sinalização no solo e demarcação de vagas de estacionamento destinadas as pessoas portadoras de necessidades especiais e/ou idosos, na UBS localizada na Rua Goiânia, 495 Parque Industrial.



",7708,10/05/2021
5962,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, serviços de poda de árvore, localizada á avenida José Francisco Marcondes, 789,  esquina da rua Luiz Monteiro no bairro Jardim São Vicente.


",7707,10/05/2021
5961,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a limpeza, capina e roçada do matagal localizado á Rua Emilio Marelo, s/n no bairro Jardim das Industriais.


",7706,10/05/2021
5960,2021,Indicação,Tramitando,"Solicita á Prefeitura Municipal os serviços de nivelamento e colocação de cascalho em toda a extensão da estrada de acesso á Fazenda Marson, bairro Vista Linda.



",7705,10/05/2021
5959,2021,Indicação,Tramitando,"Solicito à Prefeitura Municipal serviços de poda de árvores na extensão da rua Rui Sergio Rodrigues de Moura, Residencial Portal da Serra, bairro Urbanova.



",7704,10/05/2021
5958,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, realização do serviço de capina, roçada e limpeza em toda extensão do Residencial Independência, bairro Vila Unidos.",7703,10/05/2021
5957,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, manutenção (nivelamento e cascalhamento) por toda a extensão da travessa Um, Nossa Senhora dos Remédios, n° 860, bairro do Turvo.",7702,10/05/2021
5956,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore na Rua Scultor, defronte ao número 180, localizada no bairro Jardim Satélite. ",7701,10/05/2021
5955,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, serviço de troca de lâmpadas queimadas na rua Alziro Lebrão, n° 128, bairro Alto da Ponte.",7700,10/05/2021
5954,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, realização do serviço de alargamento da entrada da Travessa Anna Ortega Traballi, vila São Geraldo.",7699,10/05/2021
5953,2021,Requerimento,Tramitando,"Solicita à Prefeitura urgência no prosseguimento no tratamento oftalmológico para Pétala dos Santos Ferreira, nascida em 27/01/2017, CRA 975900.",7698,10/05/2021
5952,2021,Requerimento,Tramitando,Solicita seja oficializado o Governo do Estado de São Paulo para que viabilize estudos visando incluir os Profissionais Educadores da FUNDHAS - Fundação Hélio Augusto de Souza - no plano de vacinação à COVID-19. ,7697,10/05/2021
5951,2021,Requerimento,Tramitando,Requer a Prefeitura Municipal  Visita Social em caráter de URGÊNCIA para  Sra. Larissa Carolina Moura Viana.,7696,10/05/2021
5950,2021,Requerimento,Tramitando,"Agradece ao comerciante André Luiz David por mais uma grande conquista para a região do Eugênio de Melo, com a instalação da lotérica “Melo da Sorte”.",7695,10/05/2021
5949,2021,Requerimento,Tramitando,"Parabeniza a Diretoria de Ensino e a E.E Marilda Ferreira Barros Brito Pereira, pela inauguração da primeira classe hospitalar vinculada ao GACC.",7694,10/05/2021
5948,2021,Indicação,Tramitando,Solicita à Prefeitura Municipal a realização de manutenção periódica em todos os ônibus do Município. ,7693,10/05/2021
5947,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de destoca de pequeno tronco de árvore, na Rua Jaguarão, em frente ao número 795, no bairro Chácaras Reunidas.",7692,10/05/2021
5946,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal  o serviço de reconstrução da calçada, situada em toda a extensão da Rua Leonardo da Vinci e destoca de tronco de árvore, situada na esquina da Praça Victor Hugo, no bairro Jardim Oriente.
",7691,10/05/2021
5945,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, serviço de troca de lâmpadas queimadas do poste situado na Praça Anchieta próximo ao número 66 – bairro Santana.",7690,10/05/2021
5944,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal; a manutenção da guia na calçada localizada a rua Santo Andre, número 58 bairro Jardim Alvorada.",7689,10/05/2021
5943,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, realização do serviço de limpeza, e manutenção na Travessa Anna Ortega Traballi, vila São Geraldo.",7688,10/05/2021
5942,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, a implantação de placa indicando Rua Sem Saída na travessa Paturi, bairro Buquirinha II.",7687,10/05/2021
5941,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal poda de árvore na Av. Pico das Agulhas Negras, próximo ao n° 1.260, bairro Altos de Santana.   ",7686,10/05/2021
5940,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, realização do serviço de capina, roçada e limpeza em toda extensão da rua, Francisca Lucas dos Santos, bairro Águas de Canindu II. ",7685,10/05/2021
5939,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, manutenção (nivelamento e cascalhamento) na extensão da rua Wilson Domingos da Fonseca, bairro Buquirinha II.",7684,10/05/2021
5938,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, implantar guard rail ou outras medidas por toda a extensão da Via Norte, Avenida José Marcondes Pereira, bairro Vila Zizinha.",7683,10/05/2021
5937,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de poda da árvore, com cesto, localizada na Rua Macapá, em frente ao número 365, bairro Parque Industrial.",7682,10/05/2021
5936,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal poda de árvore localizada na  Rua Jaguarão, em frente ao número 795, no bairro Chácaras Reunidas.
",7681,10/05/2021
5935,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal estudo técnico para demarcação de vaga para carga e descarga de caminhões no lado esquerdo da Rua Jaguarão,  na altura do número 795, no bairro Chácaras Reunidas.",7680,10/05/2021
5934,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização de estudo técnico para retirada de ponto de ônibus localizado na Rua Jaguarão, em frente ao número 795, no bairro Chácaras Reunidas.",7678,10/05/2021
5930,2021,Requerimento,Tramitando,"Solicito ao 1º Batalhão de Policia Militar que seja implantado o programa VIZINHANÇA SOLIDÁRIA, na Rua Primeiro de Maio, Rua Vinte e Cinco de Dezembro, Rua Doze de Outubro e Rua Vinte e Um de Abril, vias do bairro do Monte Castelo.",7674,10/05/2021
5929,2021,Moção,Tramitando,Congratula a BCL Corretora de Seguros pelos 23 anos de fundação completados no dia 27 de abril de 2021. ,7672,10/05/2021
5928,2021,Documentos Diversos,Tramitando,"Encaminha o Comunicado SDG nº 25/2021 - comunica às Prefeituras e Câmaras Municipais  que observem as disposições necessárias para viabilizar o cumprimento das Metas 1 e 2 do Plano Nacional de Educação por ocasião da elaboração do Plano Plurianual de Investimentos – PPA, bem como as especificações e a soma dos recursos que serão aplicados no conjunto dos programas e serviços para a primeira infância, nos termos estabelecidos pela Lei Federal nº 13.257/2016.",7671,10/05/2021
5927,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a revitalização em campinho localizado na Rua Danilo Eduardo Rios Ramos, esquina com a Rua Laura Pereira Rios, Bairro Jardim São José II. ",7670,10/05/2021
5850,2021,Emenda,Arquivado,Autoriza o Poder Executivo incluir as pessoas com Transtorno do Espectro Autista e seus cuidadores na lista de prioridades do programa de vacinação da COVID 19 no âmbito do Município.,7667,10/05/2021
5926,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal fiscalização em residência localizada na Rua Crisante Barbosa Miranda, situada entre as casas nº 56 e 40, Bairro Jardim Nova Michigan. ",7666,10/05/2021
5925,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização de supressão de árvore na Rua Virgulino de Carvalho, nº 14, Bairro Santa Inês I. ",7664,10/05/2021
5924,2021,Indicação,Tramitando,"Solicita à Sabesp, implantação de rede de esgoto na Avenida Tancredo Neves, no trecho do nº 413 ao 1234, no bairro Chácaras Araújo.",7663,10/05/2021
5923,2021,Requerimento,Tramitando,"Requer à Prefeitura Municipal a realização de limpeza de fossa na Rua Isabel Ferreira Dell Aqua, nº 229, Bairro Santa Helena.",7662,10/05/2021
5922,2021,Requerimento,Tramitando,"Requer à Prefeitura Municipal a realização de limpeza de fossa na Rua Fialho, nº 98, Bairro Jardim Santa Lúcia.",7661,10/05/2021
5921,2021,Requerimento,Tramitando,"Requer à Prefeitura Municipal a realização de limpeza de fossa na Rua Fialho, nº 980, no Bairro Santa Lúcia. ",7660,10/05/2021
5920,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a retirada de uma casa de marimbondos da árvore localizada na Rua Macapá, em frente ao número 365, bairro Parque Industrial.",7659,10/05/2021
5919,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de poda de raiz e consequente recomposição da calçada, localizada na Rua Macapá, em frente ao número 365, bairro Parque Industrial.",7658,10/05/2021
5918,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de nivelamento dos bloquetes, que se encontram em depressão em frente ao número 51, na Rua Luiz Miguel dos Santos, bairro Alto da Ponte.",7657,10/05/2021
5917,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de poda da raiz e consequente recomposição da calçada, localizada na Rua Maria Lucia Dias Berbet, em frente ao número 50, bairro Dom Pedro II.",7655,10/05/2021
5916,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de poda da copa da árvore localizada na Rua Maria Lucia Dias Berbet, em frente ao número 50, bairro Dom Pedro II.",7654,10/05/2021
5914,2021,Projeto de Lei,Tramitando,Dispõe sobre o Programa “Disque Solidariedade” e dá outras providências.,7652,10/05/2021
5911,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal um estudo para colocação de uma faixa contínua simples, com tachões, na Rua Rui Barbosa, em frente ao número 1787, bairro Santana.",7648,10/05/2021
5910,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de poda de raiz e consequente recomposição da calçada, localizada na Rua Afonso José de Santana, em frente ao número 140, bairro Vila Rossi.",7647,10/05/2021
5909,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de poda de copa da árvore, com cesto, localizada na Rua Maricá, em frente ao número 617, bairro Jardim Satélite.",7645,10/05/2021
5908,2021,Requerimento,Tramitando,"Solicita à EDP São Paulo, que seja efetuada a poda da árvore localizada na Rua Maricá, em frente ao número 640, bairro Jardim Satélite. ",7644,10/05/2021
5907,2021,Requerimento,Tramitando,"Solicita à EDP SÃO PAULO, poda de árvore na Praça Sinésio Martins, número 258, Jardim Esplanada.",7643,10/05/2021
5906,2021,Requerimento,Tramitando,"Solicita à EDP São Paulo a poda dos galhos de uma árvore na Rua Pimenteiras, 1138 no bairro Parque Industrial.",7642,10/05/2021
5905,2021,Requerimento,Tramitando,"Solicita ao 46º BPM Rondas ostensivas nas Ruas do bairro Jardim Morumbi, principalmente no cruzamento da Rua Vilma de Fátima Oliveira com a Avenida Elísio Galdino Sobrinho.",7641,10/05/2021
5904,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a remoção de uma árvore na Rua Pimenteiras, 1138, no bairro Parque Industrial.",7639,10/05/2021
5903,2021,Requerimento,Tramitando,"Solicita à Prefeitura Municipal, o agendamento para cirurgia de teratoma e mioma uterino em caráter de urgência, para Sra. Marlene Máximo de Mattos, CRA 187880.",7638,10/05/2021
5902,2021,Requerimento,Tramitando,"Solicita à EDP São Paulo, efetuar o serviço de poda de galhos da árvore situada na Avenida Maria Adolfina de Almeida Tomaz, nº 145, no bairro Jardim Paraíso do Sol.",7637,10/05/2021
5901,2021,Requerimento,Tramitando,"Solicita à Prefeitura Municipal, vaga para aluno Caio Henrique Mota na EMEF Professora Sônia Maria Pereira da Silva, conforme inscrição nº 21.",7636,10/05/2021
5900,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, estudos técnicos para rebaixamento de calçada na Rua 15 de Novembro, próximo ao nº 361, no Centro.",7635,10/05/2021
5899,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, estudos para implantação de placa para carga e descarga na Rua 15 de Novembro, próximo ao n° 361 (Shopping 15), no Centro.",7634,10/05/2021
5898,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, estudos técnicos para implantação de calçada segura na Rua Aparecida Santos, entre os bairros Jardim das Cerejeiras e Jardim Nova Michigan II.",7633,10/05/2021
5897,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o serviço de poda de raiz da árvore situada na Rua Canela, n° 130, no bairro Vila Monterrey.",7632,10/05/2021
5896,2021,Indicação,Tramitando,"Solicita à Sabesp, implantação de rede de esgoto na Rua Eduardo Lino, no trecho do nº 29 ao nº 129, no bairro Chácaras Araújo.",7631,10/05/2021
5895,2021,Indicação,Tramitando,"Solicita à Sabesp, implantação de rede de esgoto nas Ruas Benedito de Araújo e Três Rios, no bairro Chácaras Araújo.",7629,10/05/2021
5894,2021,Requerimento,Tramitando,"Solicita à EDP São Paulo, efetuar o serviço de poda de galhos de árvore na Estrada Municipal Nelson Tavares, nº 1888, no bairro Primavera II / Bom Retiro.",7628,10/05/2021
5893,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, a reposição de grelhas da canaleta situada na Rua 15 de Novembro, ao lado do banco Itaú, no Centro.",7627,10/05/2021
5892,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar a manutenção do asfalto na Rua Vassouras, próximo ao n° 238, no bairro Chácaras Araújo.",7626,10/05/2021
5891,2021,Requerimento,Tramitando,"Solicita à Prefeitura Municipal, o agendamento de cirurgia do intestino em caráter de urgência, para o Sr. Gilberto dos Anjos Soares, CRA 290276.",7625,10/05/2021
5890,2021,Projeto de Lei,Tramitando,"Dispõe sobre a implantação do Programa de Cooperação e Código Sinal Vermelho, como forma de pedido de socorro e ajuda para mulheres em situação de violência doméstica ou familiar, medida de combate e prevenção à violência doméstica, conforme Lei federal n° 11.340, de 07 de agosto de 2006, e dá outras providências.",7624,10/05/2021
5888,2021,Requerimento,Tramitando,"Solicita à Prefeitura Municipal, agendamento de ultrassom do rins e bexiga para Adreline Toledo Mendes, CRA 668764.",7622,10/05/2021
5887,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a inclusão de pessoas portadoras de comorbidades e deficiências no cronograma de vacinação municipal contra a Covid-19, conforme anúncio feito pelo Governo do Estado de São Paulo, no dia 05 de maio de 2021.",7621,10/05/2021
5886,2021,Documentos Diversos,Tramitando,Encaminha o ofício D n° 354/2021 – 7ª PJ-SJC - comunica a promoção do arquivamento do Inquérito Civil nº 14.0719.0000553/2018-5.,7620,07/05/2021
5883,2021,Projeto de Lei,Tramitando,Autoriza o Poder Executivo incluir os funcionários de limpeza de hospitais públicos e privados na lista de prioridades do programa de vacinação da COVID-19 no âmbito do Município de São José dos Campos. ,7617,07/05/2021
5882,2021,Projeto de Decreto Legislativo ,Tramitando,"Fica concedido o Título de “Cidadã Joseense” a Reverenda Srª Leila Eunice Apse Paes, Pastora Líder da Igreja da Cidade em São José dos campos.",7615,07/05/2021
5880,2021,Requerimento,Tramitando,Requer á Prefeitura Municipal o envio da equipe de limpeza de fossa na residência localizada na Rua Santa Maria - n° 244 - Bairro Jardim Santa Maria.

 ,7613,07/05/2021
5879,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a implantação de cobertura em ponto de ônibus, localizado na Rua José de Paula da Silva, próximo ao número 29, Bairro Jardim Itapuã. ",7612,07/05/2021
5878,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização de extermínio de escorpiões em residência localizada na Rua Eloy Porto, nº 35, Eugênio de Melo. ",7611,07/05/2021
5877,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a implantação de lombada na Avenida Antônio Ferreira Vinhas, altura do nº: 1160, Bairro Galo Branco. ",7610,07/05/2021
5876,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal serviços de desratização na Rua Nacim Anis Mimessi, nº 281, Bairro Urbanova. ",7609,07/05/2021
5875,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização de poda em árvore localizada na Rua Nacim Anis Mimessi, nº 281, Bairro Urbanova. ",7608,07/05/2021
5874,2021,Indicação,Tramitando,Solicita à Prefeitura Municipal a implantação de Academia da Terceira Idade (ATI) no Bairro Jardim Mariana 2. ,7606,07/05/2021
5872,2021,Indicação,Tramitando,Solicita à Prefeitura Municipal a implantação de um consórcio 123 no Bairro Vila Tatetuba. ,7604,07/05/2021
5871,2021,Requerimento,Tramitando,Parabeniza os atletas do São José Futsal pela estreia na Copa do Brasil masculina.,7603,07/05/2021
5870,2021,Requerimento,Tramitando,Parabeniza o Governo do Estado de São Paulo por trazer a primeira classe hospitalar vinculada ao GACC em nosso Município.,7602,07/05/2021
5869,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a implantação de rampa para deficientes em todos os pontos de ônibus da Avenida Pedro Friggi, Bairro Vista Verde.",7601,07/05/2021
5868,2021,Requerimento,Tramitando,Parabeniza a Embraer pela doação de 350 oxímetros para auxiliar o monitoramento da Covid-19.,7600,07/05/2021
5867,2021,Requerimento,Tramitando,Parabeniza o atleta Felipe de Oliveira Ignácio pela convocação para o Pan-Americano Júnior.,7599,07/05/2021
5866,2021,Indicação,Tramitando,"Solicito a Prefeitura Municipal os serviços de roçada geral em área verde, localizada na Rua das Alfazemas - n° 17 (ao lado) - Bairro Residencial Jardim das Flores.",7596,07/05/2021
5865,2021,Documentos Diversos,Tramitando,Encaminha o Balancete da Receita e da Despesa do mês de abril de 2021.,7595,07/05/2021
5864,2021,Moção,Tramitando,"Parabeniza ao Tênis Clube de São José dos Campos pelos 73 anos de sua fundação, completados no dia 23 de abril de 2021. ",7594,07/05/2021
5863,2021,Moção,Tramitando,Congratula a Diocese de São José dos Campos pelos 40 anos de sua criação completados no dia 1º de maio de 2021. ,7593,07/05/2021
5862,2021,Moção,Tramitando,"Parabeniza a Diocese de São José dos Campos pelo lançamento do Ebook que destaca a história e a missão da Diocese de São José dos Campos no período de 1981 a 2021, em comemoração aos 40 anos da sua criação e instalação. ",7592,07/05/2021
5861,2021,Indicação,Tramitando,"Solicito a Prefeitura Municipal os serviços de dedetização contra formigas em área verde, localizada na Rua das Alfazemas - n° 17 (ao lado) - Bairro Residencial Jardim das Flores.",7591,07/05/2021
5860,2021,Indicação,Tramitando,"Solicito a Prefeitura Municipal os serviços de melhoria na capina nas guias e sarjetas, localizada na Rua Maria de Lourdes Ferreira - n° 93 - Bairro Jardim Terras do Sul.",7590,07/05/2021
5859,2021,Indicação,Tramitando,"Solicito a Prefeitura Municipal os serviços de melhoria na varrição geral da rua principalmente nas guias e sarjetas, localizada na Rua Maria de Lourdes Ferreira - n° 93 - Bairro Jardim Terras do Sul.",7589,07/05/2021
5858,2021,Indicação,Tramitando,"Solicito à Prefeitura Municipal, sejam destacados servidores da Guarda Civil Municipal, afim de prestarem segurança nas escolas e cedin's da rede de ensino municipal.",7588,07/05/2021
5857,2021,Projeto de Lei,Tramitando,Autoriza o Poder Executivo a criar a carteirinha para acesso a pais e responsáveis de crianças e adolescentes no interior da área escolar e dá outras providências. ,7587,07/05/2021
5825,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei Complementar nº 9/2021, Processo nº 5825/2021, de autoria do Poder Executivo, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.

Caso se confirme a antecipação do parecer pelo membro RELATOR, garante-se aos DEMAIS MEMBROS da Comissão o prazo até 19 de maio de 2021 para manifestação de seu voto.
",7586,07/05/2021
5825,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei Complementar nº 9/2021, Processo nº 5825/2021, de autoria do Poder Executivo, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.

Caso se confirme a antecipação do parecer pelo membro RELATOR, garante-se aos DEMAIS MEMBROS da Comissão o prazo até 19 de maio de 2021 para manifestação de seu voto.
",7585,07/05/2021
5849,2021,Emenda,Tramitando,Emenda PARA a adequação da propositura.,7577,07/05/2021
5616,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 18 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7576,07/05/2021
2907,2021,Parecer Jurídico,Arquivado,Emenda nº 1 de autoria do Ver. Júnior da Farmácia cuja tramitação foi aprovada por unanimidade em Plenário.,7575,07/05/2021
2907,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Arquivado,"Emenda nº 1, protocolada fora do prazo, cuja tramitação foi aprovada por unanimidade na 30ª Sessão Ordinária.

Encaminhamento às Comissões Permanentes para parecer APENAS na EMENDA nº 1, proposta pelo Ver. Júnior da Farmácia, ao Projeto de Lei nº 138/2021, Processo nº 2907/2021, de mesma autoria, com prazo do RELATOR até 20 de maio de 2021, e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7574,07/05/2021
2907,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Emenda nº 1, protocolada fora do prazo, cuja tramitação foi aprovada por unanimidade na 30ª Sessão Ordinária.

Encaminhamento às Comissões Permanentes para parecer APENAS na EMENDA nº 1, proposta pelo Ver. Júnior da Farmácia, ao Projeto de Lei nº 138/2021, Processo nº 2907/2021, de mesma autoria, com prazo do RELATOR até 20 de maio de 2021, e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7573,07/05/2021
2668,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Substitutivo ao Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, encaminho o processo à Assessoria Jurídica para parecer.
",7572,07/05/2021
5850,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7571,07/05/2021
